CustomerID,Mean Days btw Purchases,Min Days btw Purchases,Max Days btw Purchases,Max Products In Basket,Min Products In Basket,Mean Products In Basket,Money Spent Entropy,Mean Qta Q1,Mean Money Spent Q1,Mean Qta Q2,Mean Money Spent Q2,Mean Qta Q3,Mean Money Spent Q3,Distinct Products,Distinct Baskets,Total Products
13189,697.0,697,697,2,2,2.0,0.6931471805599453,0.0,0.0,0.0,0.0,12.0,15.0,2,1,24
13192,9.0,9,9,17,15,16.0,3.452389407633712,0.0,0.0,8.933333333333334,15.290666666666667,0.0,0.0,29,2,292
13193,697.0,697,697,9,9,9.0,2.030548665170528,0.0,0.0,0.0,0.0,7.0,7.99,9,1,28
13194,697.0,697,697,1,1,1.0,0.0,0.0,0.0,6.0,17.700000000000006,0.0,0.0,1,1,6
13196,125.5,73,178,33,2,14.5,4.0228912334579805,8.4,14.189999999999998,0.0,0.0,9.0,14.945,53,4,522
13198,70.2,21,154,42,14,23.5,4.906641746168546,8.6,13.219999999999995,8.714285714285714,14.364285714285714,8.59375,13.625,119,6,1238
13199,50.5,21,140,4,1,1.5,2.4089284861256584,12.0,15.0,8.0,14.989999999999998,0.0,0.0,11,8,126
13200,97.0,53,141,9,3,6.333333333333332,2.9171309680440665,0.0,0.0,9.6,15.12,7.777777777777778,14.453333333333333,18,3,166
13203,14.0,4,30,10,2,5.0,2.9574821420123203,0.0,0.0,0.0,0.0,10.0,14.148,19,4,204
13207,697.0,697,697,3,3,3.0,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,3,1,36
13208,63.25,34,126,25,6,16.2,4.244814360906546,6.185185185185184,8.291481481481481,5.5,9.618333333333332,5.466666666666668,9.193333333333333,69,5,425
13209,107.6,35,187,81,3,29.714285714285715,5.2789854691650575,9.632352941176473,14.276911764705885,9.529411764705884,13.488235294117644,9.0,13.559459459459458,155,7,1972
13210,697.0,697,697,17,17,17.0,2.803247904247411,0.0,0.0,10.714285714285714,13.05,0.0,0.0,17,1,174
13211,147.0,147,147,16,1,8.5,2.796264691464456,0.0,0.0,6.466666666666668,7.576666666666666,6.0,8.7,17,2,107
13212,71.0,71,71,23,2,12.666666666666664,3.51634902285989,0.0,0.0,0.0,0.0,3.7777777777777777,8.22888888888889,34,3,106
13213,169.0,105,220,20,1,9.0,3.770183209429619,6.8,14.2,6.6,15.6,11.142857142857142,13.042857142857141,43,5,430
13216,697.0,697,697,1,1,1.0,0.0,5.0,10.5,0.0,0.0,0.0,0.0,1,1,5
13218,697.0,697,697,3,3,3.0,1.0888999753452238,12.0,15.0,0.0,0.0,0.0,0.0,3,1,36
13220,170.0,170,170,2,1,1.5,0.9921406599065364,5.5,11.52,0.0,0.0,0.0,0.0,3,2,21
13221,119.0,119,119,13,9,11.0,2.9607270340410734,2.75,7.225,0.0,0.0,4.0,11.31111111111111,21,2,108
13223,697.0,697,697,4,4,4.0,1.3847652576490412,0.0,0.0,10.0,15.6,0.0,0.0,4,1,40
13224,28.0,28,28,40,25,32.5,4.0446526372961635,0.0,0.0,0.0,0.0,8.048780487804878,12.185609756097564,59,2,526
13226,697.0,697,697,10,10,10.0,2.1556042048292254,0.0,0.0,0.0,0.0,6.142857142857142,9.335714285714284,10,1,49
13227,697.0,697,697,6,6,6.0,1.7351264569629226,0.0,0.0,5.0,10.5,0.0,0.0,6,1,45
13229,697.0,697,697,6,6,6.0,1.778704075458546,10.25,14.0625,0.0,0.0,0.0,0.0,6,1,53
13230,76.0,12,152,33,4,16.0,5.195392352107995,4.0606060606060606,7.542424242424243,4.666666666666667,7.591428571428571,3.3181818181818183,7.063636363636364,155,13,609
13232,156.33333000000002,12,300,29,4,12.0,4.222141481736832,2.5,5.815,3.2222222222222223,8.266666666666667,3.7,8.412,66,7,265
13233,87.0,87,87,5,3,4.0,2.0651650824601915,0.0,0.0,11.2,15.12,12.0,12.6,8,2,92
13235,697.0,697,697,40,40,40.0,3.5694640372734026,0.0,0.0,0.0,0.0,6.777777777777778,10.847777777777779,38,1,292
13236,82.0,82,82,5,3,4.0,2.0619629963954926,0.0,0.0,6.0,16.099999999999998,6.0,12.15,8,2,62
13238,168.5,140,197,11,3,8.0,3.1719122825859385,0.0,0.0,12.0,15.0,6.0,12.48,14,3,238
13239,697.0,697,697,12,12,12.0,2.455458696902831,9.375,14.15,0.0,0.0,0.0,0.0,12,1,117
13240,117.0,71,196,15,4,9.75,3.504272520760336,4.357142857142857,9.028571428571428,6.0,9.1,4.0,9.316666666666666,35,4,177
13242,47.0,47,47,8,2,4.333333333333333,2.5649493574615376,0.0,0.0,0.0,0.0,0.0,0.0,12,3,130
13243,697.0,697,697,34,34,34.0,3.414457181149509,0.0,0.0,5.481481481481482,9.226666666666668,0.0,0.0,33,1,163
13244,697.0,697,697,9,9,9.0,2.122536973236635,0.0,0.0,2.0,5.9,0.0,0.0,9,1,18
13245,697.0,697,697,2,2,2.0,0.6591525038229908,0.0,0.0,0.0,0.0,9.0,13.65,2,1,18
13246,78.0,30,158,24,6,13.8,4.039698888102685,6.052631578947367,8.842105263157894,6.8,9.8295,6.0,12.48,61,5,352
13247,30.0,29,31,6,3,4.333333333333333,2.526029035823917,0.0,0.0,0.0,0.0,8.76923076923077,13.22307692307692,9,3,114
13248,124.0,124,124,13,2,7.5,2.687022158714984,10.8,15.06,6.0,16.5,0.0,0.0,14,2,148
13249,697.0,697,697,5,5,5.0,1.5723427772247462,0.0,0.0,5.6,8.736,0.0,0.0,5,1,28
13253,67.0,67,67,7,1,4.0,2.0600280325600244,12.0,15.0,0.0,0.0,0.0,0.0,8,2,96
13255,687.0,687,687,3,2,2.5,1.5667549376678385,12.0,15.0,0.0,0.0,0.0,0.0,5,2,54
13258,97.0,12,182,7,1,4.666666666666667,2.5077104509465995,0.0,0.0,5.5,12.275,9.333333333333334,14.7,14,3,104
13259,697.0,697,697,21,21,21.0,2.928104529821592,0.0,0.0,0.0,0.0,2.75,6.871250000000002,20,1,50
13260,697.0,697,697,2,2,2.0,0.6846162778013047,0.0,0.0,0.0,0.0,0.0,0.0,2,1,16
13262,697.0,697,697,5,5,5.0,1.5907769701466463,9.0,13.204999999999998,0.0,0.0,0.0,0.0,5,1,42
13263,82.90323000000001,2,320,37,8,21.9375,6.389874692070205,3.7155963302752295,8.057614678899077,3.613333333333333,7.5524,3.9814814814814814,7.6177777777777775,178,32,2084
13265,67.75,33,94,13,3,6.4,3.4422500669208462,0.0,0.0,12.0,14.630769230769232,11.2,14.771999999999998,26,5,368
13266,49.909092,15,134,12,1,6.416666666666668,4.267145743967745,10.105263157894736,10.442105263157897,8.941176470588236,12.357647058823533,9.04,13.2832,38,12,750
13267,117.38461000000001,12,352,12,2,6.8235294117647065,4.714605622280815,8.727272727272727,14.223636363636365,8.4,14.198666666666664,7.047619047619048,14.29904761904762,54,17,1006
13268,154.0,13,315,43,13,25.88888888888889,5.3456648831121765,5.574712643678161,8.349770114942533,6.666666666666668,9.299999999999997,5.340425531914893,8.118510638297872,125,9,1171
13269,114.41666399999998,10,243,41,2,11.214285714285712,4.948957896106838,5.6875,9.71875,10.08695652173913,15.268695652173907,9.172413793103447,15.339310344827581,78,14,1306
13271,697.0,697,697,15,15,15.0,2.6293042833206823,3.0,6.4540000000000015,0.0,0.0,0.0,0.0,15,1,35
13272,90.0,90,90,2,2,2.0,1.3821564190366038,0.0,0.0,6.0,17.700000000000006,4.0,15.0,4,2,20
13273,697.0,697,697,10,10,10.0,2.14829506293367,0.0,0.0,6.0,7.84375,0.0,0.0,10,1,62
13276,182.0,182,182,9,1,5.0,2.271455701136192,6.0,12.48,6.75,12.7125,0.0,0.0,10,2,73
13278,697.0,697,697,23,23,23.0,3.028435072059964,0.0,0.0,0.0,0.0,7.95,11.4575,23,1,193
13279,697.0,697,697,5,5,5.0,1.5897577262299158,0.0,0.0,0.0,0.0,8.0,13.9,5,1,34
13280,174.5,125,224,28,7,18.0,3.8583363565084867,7.772727272727272,12.384090909090908,4.636363636363637,10.386363636363637,10.0,16.5,46,3,344
13282,130.5,117,144,9,5,7.0,2.925699572673392,4.8,15.12,0.0,0.0,9.333333333333334,15.8,16,3,180
13283,127.0,127,127,4,1,2.5,1.5254465403233506,0.0,0.0,10.0,8.5,8.0,11.0,5,2,46
13284,697.0,697,697,6,6,6.0,1.7749090360920208,7.6,15.06,0.0,0.0,0.0,0.0,6,1,44
13285,162.33333000000002,64,313,45,22,31.5,4.79777742319433,9.1044776119403,14.196268656716413,0.0,0.0,10.962962962962964,14.170370370370375,100,4,1228
13291,697.0,697,697,16,16,16.0,2.6094630347027423,0.0,0.0,5.727272727272728,10.297272727272727,0.0,0.0,16,1,77
13292,48.0,48,48,9,7,8.0,2.7554830754254342,12.0,15.0,0.0,0.0,0.0,0.0,14,2,190
13294,29.0,29,29,16,11,13.5,3.265136613016609,8.571428571428571,13.696428571428573,0.0,0.0,0.0,0.0,23,2,236
13295,697.0,697,697,8,8,8.0,2.0688037283333243,0.0,0.0,0.0,0.0,0.0,0.0,8,1,78
13296,697.0,697,697,2,2,2.0,0.6911927820032008,0.0,0.0,12.0,16.2,0.0,0.0,2,1,24
13297,264.0,251,277,16,2,8.0,3.112815262831454,10.461538461538463,15.14153846153846,0.0,0.0,0.0,0.0,24,3,260
13299,697.0,697,697,3,3,3.0,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,3,1,18
13300,697.0,697,697,14,14,14.0,2.6113097524510174,0.0,0.0,7.333333333333332,15.300000000000002,0.0,0.0,14,1,132
13301,93.666664,46,143,15,9,11.75,3.728809855352552,4.88,8.6192,6.333333333333332,9.333333333333334,0.0,0.0,44,4,199
13304,697.0,697,697,10,10,10.0,2.2789117451828766,0.0,0.0,0.0,0.0,10.666666666666666,13.383333333333333,10,1,100
13305,163.5,18,370,8,1,3.6666666666666665,3.4740364954359864,12.0,15.0,10.470588235294116,15.367058823529412,9.0,16.17,22,9,338
13307,697.0,697,697,1,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,1,1,4
13308,90.5,30,151,18,6,11.0,3.4727527392595445,0.0,0.0,6.769230769230768,16.03846153846154,8.444444444444445,15.533333333333335,31,3,272
13309,137.75,45,255,19,4,10.4,3.932020673780828,10.181818181818182,13.999999999999998,8.666666666666666,14.9,9.764705882352944,15.416470588235295,43,5,512
13310,148.0,118,178,16,13,15.0,3.784229383368475,8.888888888888891,13.833333333333336,8.266666666666667,14.921333333333335,10.4,13.31,39,3,398
13311,209.0,209,209,2,1,1.5,1.038182940508264,0.0,0.0,0.0,0.0,4.0,13.0,3,2,24
13313,115.5,15,220,14,8,11.4,4.005903385424617,8.416666666666666,15.191666666666665,7.666666666666668,16.25,8.0,15.199999999999998,34,5,517
13314,46.0,46,46,10,5,7.5,2.644945579427157,0.0,0.0,7.333333333333332,12.893333333333334,9.25,12.5375,15,2,134
13316,137.0,52,222,1,1,1.0,0.9809896824453154,6.0,9.9,0.0,0.0,4.0,5.0,3,3,12
13317,68.333336,41,119,27,1,10.666666666666666,4.136087736606742,9.428571428571429,14.415238095238097,8.285714285714286,15.071428571428573,6.8,15.66,50,6,574
13318,182.0,182,182,5,1,3.0,1.7023356304971649,11.0,14.95,0.0,0.0,0.0,0.0,5,2,66
13319,81.75,14,224,21,1,10.72,5.547624141838238,8.926829268292684,15.48439024390244,9.384615384615383,15.255076923076928,9.482758620689657,14.749310344827585,125,25,2454
13320,34.5,28,41,30,11,21.5,4.407867148139864,0.0,0.0,8.777777777777779,14.003703703703707,9.5,13.626363636363635,58,4,789
13321,697.0,697,697,3,3,3.0,1.085869291944345,0.0,0.0,0.0,0.0,0.0,0.0,3,1,24
13322,697.0,697,697,11,11,11.0,1.9500728737116173,0.0,0.0,0.0,0.0,4.125,7.08125,11,1,51
13324,238.0,238,238,2,1,1.5,1.0763951189873606,0.0,0.0,0.0,0.0,6.0,12.6,3,2,18
13325,697.0,697,697,3,3,3.0,1.0907115534410028,0.0,0.0,0.0,0.0,7.0,15.75,3,1,26
13327,112.2,12,220,11,3,7.0,3.8159514971245416,8.636363636363637,13.87272727272727,8.923076923076922,12.8,12.0,15.0,42,7,489
13328,697.0,697,697,2,2,2.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2,1,24
13329,697.0,697,697,3,3,3.0,1.0545791006369023,0.0,0.0,12.0,17.4,0.0,0.0,3,1,36
13330,96.5,34,159,17,9,11.666666666666664,3.5357722181540248,8.0,15.9,10.166666666666666,15.268333333333334,0.0,0.0,25,3,368
13332,697.0,697,697,15,15,15.0,2.6879346668734168,0.0,0.0,0.0,0.0,7.75,14.5525,15,1,128
13334,185.0,146,224,81,39,59.66666666666666,5.066760265887191,5.363636363636363,10.056818181818182,5.4603174603174605,10.711587301587297,6.461538461538463,10.85,140,3,1124
13336,697.0,697,697,30,30,30.0,3.3846334107927003,0.0,0.0,0.0,0.0,8.5,14.653333333333334,30,1,258
13338,697.0,697,697,9,9,9.0,2.183364119458335,0.0,0.0,8.666666666666666,15.533333333333335,0.0,0.0,9,1,78
13339,697.0,697,697,21,21,21.0,3.0129044016503936,0.0,0.0,8.8125,13.978125,0.0,0.0,21,1,189
13340,58.5,17,100,5,3,3.6666666666666665,2.3080894933555753,0.0,0.0,10.25,13.1375,0.0,0.0,11,3,125
13341,697.0,697,697,24,24,24.0,3.1594884443845954,10.0,15.500000000000002,0.0,0.0,0.0,0.0,24,1,216
13343,697.0,697,697,8,8,8.0,2.0464162704398894,0.0,0.0,10.0,13.9,0.0,0.0,8,1,80
13344,115.0,115,115,43,6,22.33333333333333,4.189959566516881,8.615384615384615,15.830769230769231,8.1875,16.340624999999996,0.0,0.0,67,3,616
13345,697.0,697,697,15,15,15.0,2.6971275005324764,9.2,15.24,0.0,0.0,0.0,0.0,15,1,130
13348,697.0,697,697,10,10,10.0,2.268855860522895,0.0,0.0,10.444444444444443,12.76666666666667,0.0,0.0,10,1,106
13349,697.0,697,697,7,7,7.0,1.9328907466415817,0.0,0.0,0.0,0.0,12.0,15.4,7,1,84
13350,63.0,63,63,14,1,7.5,2.6601653697620344,0.0,0.0,0.0,0.0,6.125,12.74875,15,2,117
13351,697.0,697,697,9,9,9.0,2.188631380935482,9.0,17.369999999999994,0.0,0.0,0.0,0.0,9,1,72
13352,697.0,697,697,14,14,14.0,2.6153096809134944,0.0,0.0,0.0,0.0,11.142857142857142,14.014285714285714,14,1,162
13354,697.0,697,697,31,31,31.0,3.384564780007972,0.0,0.0,0.0,0.0,10.478260869565217,13.31478260869565,31,1,329
13355,697.0,697,697,25,25,25.0,3.2008585976885913,0.0,0.0,0.0,0.0,9.538461538461537,15.723076923076926,25,1,238
13356,697.0,697,697,20,20,20.0,2.9672459146673416,0.0,0.0,0.0,0.0,8.142857142857142,14.887142857142859,20,1,166
13357,697.0,697,697,45,45,45.0,3.6309431943716914,4.137931034482759,8.916206896551728,0.0,0.0,0.0,0.0,44,1,158
13358,697.0,697,697,10,10,10.0,2.269796808414471,8.125,12.9525,0.0,0.0,0.0,0.0,10,1,83
13359,697.0,697,697,9,9,9.0,2.1107453804713545,0.0,0.0,10.5,13.830000000000002,0.0,0.0,9,1,96
13362,92.666664,43,160,29,20,23.0,4.485621186814215,9.111111111111109,12.666666666666668,8.0,15.675,9.52,13.691999999999995,68,4,804
13363,26.0,26,26,24,8,16.0,3.4264666663287002,0.0,0.0,0.0,0.0,9.68,14.136,27,2,304
13364,697.0,697,697,9,9,9.0,2.1477772610006878,0.0,0.0,0.0,0.0,7.25,12.8125,9,1,70
13365,6.0,6,6,53,23,38.0,4.289865884218951,0.0,0.0,8.933333333333334,14.215,0.0,0.0,73,2,710
13368,65.0,65,65,14,1,7.5,2.653805716489261,10.0,14.0,0.0,0.0,0.0,0.0,15,2,150
13369,697.0,697,697,8,8,8.0,1.9964308002122155,0.0,0.0,0.0,0.0,6.666666666666668,15.0,8,1,64
13370,697.0,697,697,24,24,24.0,3.1424019955239864,9.714285714285714,13.628571428571426,0.0,0.0,0.0,0.0,24,1,222
13372,697.0,697,697,12,12,12.0,2.441447293717018,0.0,0.0,0.0,0.0,8.285714285714286,14.085714285714285,12,1,94
13373,152.0,118,186,35,23,27.33333333333333,4.33027284140747,9.571428571428571,14.254285714285713,9.052631578947368,14.857894736842105,8.2,14.31,66,3,772
13375,697.0,697,697,18,18,18.0,2.8653325219924644,0.0,0.0,0.0,0.0,9.454545454545457,15.794545454545455,18,1,184
13376,81.0,31,131,14,8,11.333333333333336,3.4803206709448453,9.473684210526317,14.115789473684211,6.857142857142858,14.542857142857144,0.0,0.0,31,3,306
13379,221.0,166,276,15,8,11.666666666666664,3.3739060589855883,5.777777777777778,7.666666666666668,9.428571428571429,9.157142857142855,6.333333333333332,7.649999999999999,33,3,198
13381,71.6,34,91,18,9,13.833333333333336,4.379951979108755,9.333333333333334,15.266666666666666,8.837209302325583,14.89674418604651,7.5,14.025,36,6,780
13382,697.0,697,697,12,12,12.0,2.4821865731557082,10.727272727272727,14.512727272727275,0.0,0.0,0.0,0.0,12,1,124
13384,74.6,14,189,19,3,8.142857142857142,3.9887025724177128,10.0,15.0,9.0,15.525,8.4,14.820000000000002,47,7,542
13385,697.0,697,697,12,12,12.0,2.4676259239985403,9.090909090909092,13.229090909090907,0.0,0.0,0.0,0.0,12,1,106
13388,697.0,697,697,18,3,10.5,3.020946453827261,0.0,0.0,8.142857142857142,13.844285714285714,0.0,0.0,21,2,184
13389,110.5,63,158,8,7,7.666666666666668,3.1099468596998783,7.2857142857142865,13.424285714285714,0.0,0.0,6.888888888888888,13.711111111111114,23,3,174
13390,697.0,697,697,8,8,8.0,2.0258227798810293,0.0,0.0,0.0,0.0,6.666666666666668,15.0,8,1,68
13394,65.85714,15,172,16,6,10.5,4.344393928240735,10.941176470588236,12.711764705882352,9.142857142857142,13.728571428571426,9.862068965517242,10.842068965517239,63,8,832
13395,697.0,697,697,8,8,8.0,2.030754885896803,0.0,0.0,8.571428571428571,12.057142857142857,0.0,0.0,8,1,72
13396,260.0,260,260,12,9,10.5,2.973920655660853,10.0,12.339999999999998,0.0,0.0,9.6,14.952000000000002,21,2,222
13397,88.0,22,200,8,3,4.5,2.8245120269071613,4.666666666666667,15.1,0.0,0.0,6.125,14.1425,16,4,135
13398,697.0,697,697,10,10,10.0,2.2584499001850964,0.0,0.0,9.428571428571429,15.042857142857144,0.0,0.0,10,1,102
13402,420.0,420,420,10,8,9.0,2.78666585362396,11.3,11.985,0.0,0.0,0.0,0.0,16,2,203
13403,697.0,697,697,2,2,2.0,0.6931471805599453,0.0,0.0,0.0,0.0,4.0,15.0,2,1,8
13404,85.0,85,85,5,2,3.5,1.93067822941339,0.0,0.0,6.0,17.34,12.0,15.0,7,2,66
13405,113.0,113,113,9,2,5.5,2.361571585343732,0.0,0.0,8.0,15.0,0.0,0.0,11,2,108
13408,108.41936000000001,3,338,9,1,3.1428571428571432,4.597061646161361,10.285714285714286,14.042857142857144,10.5,14.975,9.666666666666666,14.416666666666664,48,35,1180
13410,108.5,28,189,4,2,3.0,2.1591238281080884,12.0,13.8,0.0,0.0,12.0,14.199999999999998,7,3,108
13411,697.0,697,697,11,11,11.0,2.1882556395336232,0.0,0.0,5.428571428571429,11.814285714285715,0.0,0.0,10,1,52
13414,697.0,697,697,8,8,8.0,2.074114713498175,0.0,0.0,12.0,15.0,0.0,0.0,8,1,80
13417,697.0,697,697,8,8,8.0,2.0601168675852386,0.0,0.0,7.333333333333332,15.83,0.0,0.0,8,1,62
13418,111.16666399999998,20,305,26,1,7.647058823529411,4.751082995664532,7.157894736842105,15.133684210526313,7.333333333333332,11.606060606060606,8.133333333333333,13.652666666666667,95,17,1042
13419,697.0,697,697,6,6,6.0,1.78713220523996,0.0,0.0,0.0,0.0,0.0,0.0,6,1,68
13420,21.0,21,21,2,2,2.0,1.3848875668233926,0.0,0.0,11.0,16.65,0.0,0.0,4,2,44
13421,250.0,250,250,40,22,31.0,3.9612472392417746,6.5769230769230775,9.171153846153846,0.0,0.0,10.5,14.925,54,2,498
13422,697.0,697,697,78,78,78.0,4.305339383987923,0.0,0.0,9.658536585365852,15.03658536585366,0.0,0.0,78,1,800
13425,93.0,60,126,13,8,11.0,3.460925233359875,10.181818181818182,14.38363636363636,9.0,15.85,0.0,0.0,27,3,316
13426,114.625,16,208,11,3,5.222222222222221,3.7798921969842816,12.0,10.2,10.5,13.77,10.75,11.921249999999995,30,9,502
13427,53.5,12,95,6,1,4.0,2.4574050194736423,0.0,0.0,10.8,13.38,10.8,13.14,10,3,132
13428,697.0,697,697,15,15,15.0,2.638738505717404,0.0,0.0,0.0,0.0,3.2857142857142856,5.642857142857142,15,1,42
13429,21.666666,11,39,14,2,6.25,3.1633558507543884,0.0,0.0,0.0,0.0,10.8,12.42,23,4,274
13430,68.0,68,68,13,7,10.0,2.9648257751604805,0.0,0.0,0.0,0.0,10.666666666666666,13.651999999999996,20,2,217
13431,274.0,274,274,15,2,8.5,2.811421137767132,0.0,0.0,0.0,0.0,8.75,15.8025,17,2,148
13434,170.0,170,170,2,2,2.0,1.3816533374690994,0.0,0.0,0.0,0.0,0.0,0.0,3,2,48
13435,94.2,20,217,6,1,3.0,2.7617759586295922,7.0,11.36,0.0,0.0,8.0,12.4,17,6,141
13436,697.0,697,697,6,6,6.0,1.7730626559930964,0.0,0.0,6.4,13.848000000000004,0.0,0.0,6,1,40
13437,103.666664,10,214,33,3,10.857142857142858,4.293971089580567,7.6,14.368999999999994,8.45,14.302500000000006,6.0,17.34,65,7,639
13439,697.0,697,697,33,33,33.0,3.328843753443977,5.466666666666668,7.7813333333333325,0.0,0.0,0.0,0.0,33,1,132
13441,697.0,697,697,7,7,7.0,1.904153041592064,0.0,0.0,0.0,0.0,9.0,11.4,7,1,72
13447,109.5,61,158,13,5,9.666666666666666,3.3127982534705174,12.0,13.8,6.857142857142858,15.462857142857144,9.142857142857142,16.525714285714287,29,3,286
13448,170.0,64,273,45,1,18.33333333333333,4.606186650216916,9.333333333333334,15.8,8.333333333333334,15.205555555555554,5.9,11.1088,76,6,809
13449,697.0,697,697,8,8,8.0,2.062965713944946,0.0,0.0,0.0,0.0,10.0,14.160000000000002,8,1,80
13450,91.2,4,182,11,2,5.0,3.309170453392651,12.0,16.599999999999998,8.857142857142858,15.900000000000002,9.6,14.52,16,6,300
13451,208.75,170,265,65,30,52.8,5.477751467684256,4.722222222222221,7.197777777777778,4.411764705882354,7.792058823529412,4.536842105263158,7.853368421052632,196,5,1072
13453,124.0,124,124,5,4,4.5,2.1700483464601645,9.0,15.15,9.0,15.15,0.0,0.0,9,2,92
13455,460.0,460,460,16,8,12.0,3.1334772296273745,0.0,0.0,5.7142857142857135,16.114285714285714,10.0,15.3,23,2,226
13456,62.0,23,131,7,4,4.75,2.8833809555449044,0.0,0.0,9.454545454545457,15.136363636363635,0.0,0.0,16,4,186
13458,139.3077,20,282,26,6,13.5,5.180195139624681,9.090909090909092,13.556363636363635,9.256410256410255,14.646923076923072,10.514285714285714,14.755999999999998,136,14,1925
13460,10.0,10,10,2,2,2.0,1.3819786564827,0.0,0.0,0.0,0.0,8.5,14.37,4,2,34
13461,194.0,194,194,3,1,2.0,1.3860748361380986,0.0,0.0,0.0,0.0,0.0,0.0,4,2,42
13462,697.0,697,697,6,6,6.0,1.773813756865522,10.666666666666666,14.0,0.0,0.0,0.0,0.0,6,1,52
13464,697.0,697,697,24,24,24.0,3.144353507476008,0.0,0.0,0.0,0.0,8.5,14.127,24,1,212
13466,697.0,697,697,11,11,11.0,2.3447698592935025,0.0,0.0,8.4,15.18,0.0,0.0,11,1,96
13467,263.0,263,263,33,9,21.0,3.578965190574165,7.1,10.601499999999998,0.0,0.0,8.8,13.72,38,2,271
13468,117.78788,3,333,11,1,4.257142857142857,4.948162451715215,7.166666666666668,13.113666666666667,7.842105263157895,13.86184210526316,9.25,13.251785714285711,100,35,1250
13470,219.0,219,219,7,3,5.0,2.302585092994045,10.0,16.5,10.0,16.5,0.0,0.0,7,2,100
13471,122.66666399999998,26,220,67,3,33.25,4.673849473538639,4.54054054054054,8.075135135135135,12.0,17.4,5.916666666666668,9.522708333333334,119,4,678
13473,22.0,22,22,3,1,2.0,1.3639670249467628,0.0,0.0,0.0,0.0,8.0,15.0,4,2,40
13474,697.0,697,697,25,25,25.0,3.090269644213901,3.4285714285714284,6.695714285714287,0.0,0.0,0.0,0.0,25,1,65
13475,87.0,37,150,19,6,13.75,3.95674308103682,11.5,12.624999999999998,11.058823529411764,13.823529411764705,0.0,0.0,40,4,596
13476,103.0,103,103,13,12,12.5,3.204441228749348,10.571428571428571,14.171428571428573,10.0,14.37142857142857,0.0,0.0,25,2,242
13477,162.0,32,287,14,2,6.0,3.5500582267047727,6.75,13.537499999999998,12.0,17.4,8.0,15.036,27,6,356
13479,34.0,34,34,2,1,1.5,1.039720770839918,8.0,15.0,0.0,0.0,0.0,0.0,2,2,24
13481,70.333336,63,84,25,1,14.0,4.228659672231526,8.733333333333333,13.736666666666665,9.133333333333333,15.495333333333335,9.636363636363637,14.7,63,5,670
13482,697.0,697,697,7,7,7.0,1.9388996498031619,9.333333333333334,15.8,0.0,0.0,0.0,0.0,7,1,70
13483,697.0,697,697,6,6,6.0,1.7507620502131709,0.0,0.0,10.8,12.12,0.0,0.0,6,1,64
13485,697.0,697,697,16,16,16.0,2.733017253313613,9.846153846153848,14.314615384615385,0.0,0.0,0.0,0.0,16,1,162
13486,159.5,121,198,22,12,15.666666666666664,3.822086936953257,9.066666666666666,15.32,8.5,13.978333333333332,6.75,14.1375,47,3,406
13487,148.0,8,288,8,3,5.333333333333333,2.7368104555225603,0.0,0.0,0.0,0.0,11.0,14.807142857142857,14,3,157
13488,101.27273000000001,9,507,41,5,17.69230769230769,5.3832282871664425,9.869565217391305,14.694347826086958,8.865384615384615,13.067884615384607,8.666666666666666,14.443999999999996,156,13,2130
13489,78.0,78,78,5,3,4.0,2.0614871781581603,10.0,12.9,9.333333333333334,13.8,0.0,0.0,8,2,80
13491,149.75,7,321,7,1,3.7777777777777777,3.4763380707577047,9.8,14.304999999999998,12.0,12.6,10.8,12.54,30,9,348
13492,220.5,200,241,11,3,6.333333333333332,2.8960300898717035,10.0,16.5,6.0,15.750000000000002,8.8,15.06,18,3,160
13494,697.0,697,697,7,7,7.0,1.9037776177902144,10.0,16.5,0.0,0.0,0.0,0.0,7,1,56
13495,95.25,10,186,7,1,3.8,2.84546721386512,10.25,14.0925,12.0,11.8,0.0,0.0,16,5,214
13496,349.0,349,349,16,8,12.0,3.1431497030953106,0.0,0.0,0.0,0.0,11.176470588235292,13.942352941176472,18,2,254
13497,236.0,236,236,8,5,6.5,2.5047193227437323,9.5,14.175,8.0,14.160000000000002,0.0,0.0,13,2,120
13499,98.0,44,152,6,2,4.333333333333333,2.5445539906716266,10.8,15.06,0.0,0.0,0.0,0.0,12,3,126
13500,215.5,181,250,12,8,10.333333333333334,3.398860081862554,10.666666666666666,12.6,0.0,0.0,8.307692307692307,14.587692307692311,31,3,302
13501,697.0,697,697,23,23,23.0,3.0900643425893333,8.538461538461537,13.480769230769232,0.0,0.0,0.0,0.0,23,1,213
13502,153.5,51,256,3,2,2.6666666666666665,2.0549101983251004,12.0,15.0,0.0,0.0,10.5,13.5,7,3,84
13503,697.0,697,697,6,6,6.0,1.7823028328125965,0.0,0.0,0.0,0.0,8.0,14.2,6,1,48
13504,697.0,697,697,8,8,8.0,2.069976118464835,0.0,0.0,5.6,16.32,0.0,0.0,8,1,52
13505,53.33333199999999,26,94,46,13,29.25,4.724302629715432,8.705882352941176,13.127058823529413,7.928571428571429,14.024999999999995,10.956521739130435,12.606086956521736,104,4,1082
