CustomerID,Money Spent Entropy,Mean Days btw Purchases,Mean Products In Basket,Mean Qta,Mean Money Spent,Customer Type
13309,3.932020673780828,137.75,10.4,28.613190730837793,44.31647058823529,high-spending
13310,3.784229383368475,148.0,15.0,27.555555555555557,42.064666666666675,high-spending
13311,1.038182940508264,209.0,1.5,4.0,13.0,medium-spending
13313,4.005903385424617,115.5,11.4,24.083333333333336,46.64166666666666,high-spending
13314,2.644945579427157,46.0,7.5,16.583333333333332,25.430833333333332,medium-spending
13316,0.9809896824453154,137.0,1.0,10.0,14.9,medium-spending
13317,4.136087736606742,68.333336,10.666666666666666,24.514285714285716,45.146666666666675,high-spending
13318,1.7023356304971649,182.0,3.0,11.0,14.95,medium-spending
13320,4.407867148139863,34.5,21.5,18.27777777777778,27.63006734006734,medium-spending
13321,1.085869291944345,697.0,3.0,0.0,0.0,medium-spending
13322,1.9500728737116173,697.0,11.0,4.125,7.08125,low-spending
13324,1.0763951189873606,238.0,1.5,6.0,12.6,medium-spending
13325,1.0907115534410028,697.0,3.0,7.0,15.75,medium-spending
13327,3.8159514971245416,112.2,7.0,29.55944055944056,41.67272727272727,high-spending
13328,0.6931471805599453,697.0,2.0,0.0,0.0,medium-spending
13329,1.0545791006369023,697.0,3.0,12.0,17.4,medium-spending
13330,3.5357722181540248,96.5,11.666666666666664,18.166666666666664,31.168333333333337,high-spending
13332,2.6879346668734168,697.0,15.0,7.75,14.5525,medium-spending
13336,3.3846334107927003,697.0,30.0,8.5,14.653333333333334,medium-spending
13338,2.183364119458335,697.0,9.0,8.666666666666666,15.533333333333335,medium-spending
13339,3.0129044016503936,697.0,21.0,8.8125,13.978125,medium-spending
13340,2.3080894933555762,58.5,3.6666666666666665,10.25,13.1375,medium-spending
13341,3.1594884443845954,697.0,24.0,10.0,15.500000000000002,medium-spending
13343,2.0464162704398894,697.0,8.0,10.0,13.9,medium-spending
13344,4.189959566516881,115.0,22.33333333333333,16.802884615384613,32.171394230769224,high-spending
13345,2.6971275005324764,697.0,15.0,9.2,15.24,medium-spending
13348,2.268855860522895,697.0,10.0,10.444444444444443,12.76666666666667,medium-spending
13349,1.9328907466415817,697.0,7.0,12.0,15.4,medium-spending
13350,2.6601653697620344,63.0,7.5,6.125,12.74875,medium-spending
13351,2.188631380935482,697.0,9.0,9.0,17.369999999999994,medium-spending
13352,2.6153096809134944,697.0,14.0,11.142857142857142,14.014285714285714,medium-spending
13354,3.384564780007972,697.0,31.0,10.478260869565217,13.31478260869565,medium-spending
13355,3.200858597688592,697.0,25.0,9.538461538461537,15.723076923076926,medium-spending
13356,2.9672459146673416,697.0,20.0,8.142857142857142,14.887142857142859,medium-spending
13358,2.269796808414471,697.0,10.0,8.125,12.9525,medium-spending
13359,2.1107453804713545,697.0,9.0,10.5,13.830000000000002,medium-spending
13362,4.485621186814215,92.666664,23.0,26.631111111111107,42.03366666666666,high-spending
13363,3.4264666663287002,26.0,16.0,9.68,14.136,medium-spending
13364,2.147777261000688,697.0,9.0,7.25,12.8125,medium-spending
13368,2.653805716489261,65.0,7.5,10.0,14.0,medium-spending
13369,1.9964308002122155,697.0,8.0,6.666666666666668,15.0,medium-spending
13370,3.1424019955239864,697.0,24.0,9.714285714285714,13.628571428571426,medium-spending
13372,2.441447293717018,697.0,12.0,8.285714285714286,14.085714285714285,medium-spending
13373,4.33027284140747,152.0,27.33333333333333,26.82406015037594,43.42218045112782,high-spending
13375,2.8653325219924644,697.0,18.0,9.454545454545457,15.794545454545455,medium-spending
13376,3.4803206709448453,81.0,11.333333333333336,16.330827067669176,28.658646616541358,medium-spending
13379,3.3739060589855883,221.0,11.666666666666664,21.539682539682538,24.47380952380952,medium-spending
13381,4.379951979108755,71.6,13.833333333333336,25.67054263565892,44.188410852713176,high-spending
13382,2.4821865731557082,697.0,12.0,10.727272727272727,14.512727272727275,medium-spending
13384,3.9887025724177128,74.6,8.142857142857142,27.4,45.345,high-spending
13385,2.4676259239985403,697.0,12.0,9.090909090909092,13.229090909090907,medium-spending
13388,3.020946453827261,697.0,10.5,8.142857142857142,13.844285714285714,medium-spending
13389,3.1099468596998783,110.5,7.666666666666668,14.174603174603174,27.135396825396832,medium-spending
13390,2.0258227798810293,697.0,8.0,6.666666666666668,15.0,medium-spending
13394,4.344393928240735,65.85714,10.5,29.94610257896262,37.282405099971015,high-spending
13395,2.030754885896803,697.0,8.0,8.571428571428571,12.057142857142857,low-spending
13396,2.973920655660853,260.0,10.5,19.6,27.292,medium-spending
13397,2.8245120269071613,88.0,4.5,10.791666666666668,29.2425,medium-spending
13398,2.2584499001850964,697.0,10.0,9.428571428571429,15.042857142857144,medium-spending
13403,0.6931471805599453,697.0,2.0,4.0,15.0,medium-spending
13404,1.93067822941339,85.0,3.5,18.0,32.34,high-spending
13405,2.361571585343732,113.0,5.5,8.0,15.0,medium-spending
13410,2.1591238281080884,108.5,3.0,24.0,28.0,medium-spending
13411,2.1882556395336232,697.0,11.0,5.428571428571429,11.814285714285715,low-spending
13414,2.074114713498175,697.0,8.0,12.0,15.0,medium-spending
13417,2.0601168675852386,697.0,8.0,7.333333333333332,15.83,medium-spending
13418,4.751082995664532,111.16666399999998,7.647058823529411,22.62456140350877,40.39241148325358,high-spending
13419,1.78713220523996,697.0,6.0,0.0,0.0,low-spending
13420,1.3848875668233926,21.0,2.0,11.0,16.65,medium-spending
13425,3.460925233359875,93.0,11.0,19.18181818181818,30.233636363636357,high-spending
13426,3.7798921969842816,114.625,5.222222222222221,33.25,35.89124999999999,high-spending
13427,2.4574050194736423,53.5,4.0,21.6,26.520000000000003,medium-spending
13428,2.638738505717404,697.0,15.0,3.2857142857142856,5.642857142857142,low-spending
13429,3.1633558507543884,21.666666,6.25,10.8,12.42,low-spending
13430,2.9648257751604805,68.0,10.0,10.666666666666666,13.651999999999996,medium-spending
13431,2.811421137767132,274.0,8.5,8.75,15.8025,medium-spending
13434,1.3816533374690994,170.0,2.0,0.0,0.0,medium-spending
13435,2.7617759586295922,94.2,3.0,15.0,23.759999999999998,medium-spending
13436,1.7730626559930964,697.0,6.0,6.4,13.848000000000004,medium-spending
13437,4.293971089580567,103.666664,10.857142857142858,22.049999999999997,46.0115,high-spending
13439,3.328843753443977,697.0,33.0,5.466666666666668,7.781333333333332,low-spending
13441,1.904153041592064,697.0,7.0,9.0,11.4,low-spending
13447,3.3127982534705174,109.5,9.666666666666666,28.0,45.78857142857143,high-spending
13448,4.606186650216916,170.0,18.33333333333333,23.56666666666667,42.114355555555555,high-spending
13449,2.062965713944946,697.0,8.0,10.0,14.160000000000002,medium-spending
13450,3.309170453392651,91.2,5.0,30.457142857142856,47.019999999999996,high-spending
13453,2.1700483464601645,124.0,4.5,18.0,30.3,high-spending
13455,3.1334772296273745,460.0,12.0,15.714285714285714,31.414285714285715,medium-spending
13456,2.8833809555449044,62.0,4.75,9.454545454545457,15.136363636363635,medium-spending
13460,1.3819786564827,10.0,2.0,8.5,14.37,medium-spending
13461,1.3860748361380986,194.0,2.0,0.0,0.0,medium-spending
13462,1.773813756865522,697.0,6.0,10.666666666666666,14.0,medium-spending
13464,3.1443535074760085,697.0,24.0,8.5,14.127,medium-spending
13466,2.3447698592935025,697.0,11.0,8.4,15.18,medium-spending
13467,3.578965190574165,263.0,21.0,15.9,24.3215,medium-spending
13470,2.302585092994045,219.0,5.0,20.0,33.0,high-spending
13473,1.3639670249467628,22.0,2.0,8.0,15.0,medium-spending
13474,3.090269644213901,697.0,25.0,3.4285714285714284,6.695714285714287,low-spending
13475,3.95674308103682,87.0,13.75,22.558823529411764,26.448529411764703,medium-spending
13476,3.204441228749348,103.0,12.5,20.57142857142857,28.542857142857144,medium-spending
13477,3.5500582267047727,162.0,6.0,26.75,45.973499999999994,high-spending
13479,1.039720770839918,34.0,1.5,8.0,15.0,medium-spending
13481,4.228659672231526,70.333336,14.0,27.503030303030304,43.932,high-spending
13482,1.9388996498031617,697.0,7.0,9.333333333333334,15.8,medium-spending
13483,1.7507620502131709,697.0,6.0,10.8,12.12,low-spending
13485,2.733017253313613,697.0,16.0,9.846153846153848,14.314615384615385,medium-spending
13486,3.822086936953257,159.5,15.666666666666664,24.316666666666666,43.435833333333335,high-spending
13487,2.7368104555225603,148.0,5.333333333333333,11.0,14.807142857142857,medium-spending
13489,2.0614871781581603,78.0,4.0,19.333333333333336,26.700000000000003,medium-spending
13491,3.4763380707577047,149.75,3.7777777777777777,32.6,39.44499999999999,high-spending
13492,2.8960300898717035,220.5,6.333333333333332,24.8,47.31,high-spending
13494,1.9037776177902144,697.0,7.0,10.0,16.5,medium-spending
13495,2.8454672138651205,95.25,3.8,22.25,25.8925,medium-spending
13496,3.1431497030953106,349.0,12.0,11.176470588235292,13.942352941176472,medium-spending
13497,2.5047193227437323,236.0,6.5,17.5,28.335,medium-spending
13499,2.5445539906716266,98.0,4.333333333333333,10.8,15.06,medium-spending
13500,3.398860081862554,215.5,10.333333333333334,18.97435897435897,27.187692307692313,medium-spending
13501,3.0900643425893333,697.0,23.0,8.538461538461537,13.480769230769232,medium-spending
13502,2.0549101983251004,153.5,2.6666666666666665,22.5,28.5,medium-spending
13503,1.7823028328125965,697.0,6.0,8.0,14.2,medium-spending
13504,2.069976118464835,697.0,8.0,5.6,16.32,medium-spending
13506,2.692935373985356,260.0,7.5,14.928571428571429,30.510714285714286,medium-spending
13507,4.331640830921741,119.0,19.5,20.055555555555557,29.79722222222223,high-spending
13508,1.3406176764364497,697.0,5.0,3.0,9.046666666666667,low-spending
13509,1.6447793048304358,37.666668,1.5,8.0,10.0,low-spending
13510,4.094170739037449,121.0,15.5,19.165217391304346,27.800869565217386,medium-spending
13512,1.3739070173490822,697.0,4.0,9.5,13.505,medium-spending
13513,1.7500457448414766,697.0,6.0,6.0,12.5,low-spending
13514,0.6931471805599453,697.0,2.0,0.0,0.0,medium-spending
13515,3.6735781367137967,38.666668,10.5,18.232142857142858,25.775178571428572,medium-spending
13516,3.106132337845492,166.0,11.5,18.4,31.892,high-spending
13517,4.311672995619944,75.0,25.66666666666667,15.846808510638297,29.344170212765963,high-spending
13518,3.2436373233175257,697.0,27.0,9.764705882352944,13.948235294117648,medium-spending
13519,0.0,697.0,1.0,6.0,12.6,medium-spending
13520,3.2931415861910533,116.33333600000002,7.25,32.6,38.15,high-spending
13522,1.083140768859532,697.0,3.0,12.0,15.0,medium-spending
13523,4.137996942773449,191.0,13.0,19.475,30.03525,high-spending
13524,2.68777186049072,52.0,3.4,11.333333333333332,26.63333333333334,medium-spending
13525,0.6931471805599453,697.0,2.0,0.0,0.0,medium-spending
13527,4.427444913024951,89.4,15.833333333333336,10.838418079096044,19.520067796610167,medium-spending
13529,1.0940584729109202,126.0,1.5,17.0,30.6,medium-spending
13531,2.3688744731932165,279.0,5.5,6.8,13.8,medium-spending
13532,2.223024154103263,697.0,10.0,3.0,5.85,low-spending
13533,3.4141250994040626,203.0,11.333333333333336,10.666666666666666,16.226666666666667,medium-spending
13536,4.202225384484096,70.0,10.142857142857142,12.457142857142857,23.856857142857145,medium-spending
13539,2.8620792396885384,98.5,6.0,17.5,28.334999999999997,medium-spending
13544,1.6812520440267191,201.0,3.5,8.0,13.52,medium-spending
13546,3.881297490532212,94.0,18.33333333333333,9.16117216117216,16.391428571428573,medium-spending
13549,3.4957494141000454,117.0,5.0,17.18181818181818,26.625757575757575,medium-spending
13552,3.513431358218768,76.333336,4.375,28.633333333333336,46.723,high-spending
13555,3.5207730609094963,128.0,9.0,18.75,27.905735294117648,medium-spending
13557,2.7343943495936567,222.0,8.0,20.333333333333336,28.832222222222224,high-spending
13558,3.9089773030252566,165.66666999999995,14.5,11.333333333333332,18.229166666666664,medium-spending
13560,2.6509114414567585,697.0,15.0,3.0,6.932142857142857,low-spending
13562,3.7216710040057177,37.0,14.0,24.0,29.04,high-spending
13563,1.960096000295936,56.0,4.5,7.0,11.055,low-spending
13564,3.3964311716593585,191.0,17.5,7.984962406015038,18.021278195488723,medium-spending
13565,3.1426058719001,80.0,14.0,4.294117647058823,7.252352941176469,low-spending
13568,2.5081456979938577,697.0,14.0,2.5,6.225,low-spending
13570,2.020128498872996,697.0,9.0,5.833333333333332,8.941666666666666,low-spending
13571,5.267065368163793,128.81818,18.33333333333333,14.013084513084513,23.78497711997712,medium-spending
13572,2.4038794515793818,697.0,12.0,6.6,14.43,medium-spending
13573,2.162927433587975,203.0,5.0,10.4,18.540000000000003,medium-spending
13575,3.587779632957345,50.25,7.4,19.452380952380953,30.35952380952381,high-spending
13576,3.4560913663170867,99.55556,3.3,23.666666666666664,38.62083333333334,high-spending
13577,3.9560381727269993,88.666664,14.0,19.46666666666667,23.639999999999997,medium-spending
13579,2.0564936395340268,562.0,4.0,11.5,26.985,medium-spending
13581,1.3460233340185128,697.0,4.0,4.666666666666667,10.366666666666667,medium-spending
13583,3.2171834358627547,697.0,26.0,9.636363636363637,13.098181818181816,medium-spending
13584,1.2566379067490072,697.0,4.0,4.0,6.7,medium-spending
13587,1.0944649396002941,697.0,3.0,0.0,0.0,medium-spending
13588,4.211630989289712,132.28572,8.75,30.579166666666666,42.838541666666664,high-spending
13589,1.7867149405135525,165.0,3.5,16.0,25.2,medium-spending
13590,3.936395185474451,93.4,8.666666666666666,29.428571428571438,46.81904761904762,high-spending
13591,3.4106165662273216,42.0,10.333333333333334,17.375,30.79625,medium-spending
13592,1.9235499944324463,188.0,2.333333333333333,14.0,26.10666666666667,medium-spending
13593,3.919917836832172,86.333336,14.0,13.473214285714286,26.58705357142857,medium-spending
13594,2.18210992748492,697.0,9.0,8.333333333333334,14.316666666666668,medium-spending
13596,3.2671269725743373,229.0,17.5,11.0,19.156666666666666,medium-spending
13598,1.5641315026219944,697.0,5.0,5.0,7.1000000000000005,low-spending
13599,4.588263297702455,159.15384,6.0555555555555545,25.655080213903744,39.79756684491978,high-spending
13600,1.5156281089029933,697.0,5.0,7.25,8.5375,low-spending
13602,2.729272791951354,697.0,16.0,9.111111111111107,13.988888888888884,medium-spending
13603,1.2704417386050006,697.0,4.0,6.0,6.3,medium-spending
13606,2.2101478817676417,7.0,5.5,8.333333333333334,9.683333333333335,low-spending
13610,4.1734675138849004,95.833336,11.428571428571427,16.25506072874494,27.41850202429149,medium-spending
13611,3.382786953991484,164.5,11.333333333333336,16.846153846153847,27.242307692307698,medium-spending
13614,3.9798388600417214,70.0,21.66666666666667,9.180555555555555,17.72326388888889,medium-spending
13615,2.538489590725433,697.0,13.0,7.7142857142857135,13.585714285714285,medium-spending
13617,3.205530489902127,91.5,9.333333333333334,11.470588235294118,22.39,medium-spending
13618,1.3823778744781472,697.0,4.0,8.5,16.055,medium-spending
13621,2.3729971855916516,697.0,11.0,10.545454545454543,13.181818181818182,medium-spending
13623,2.652337888350004,69.333336,3.75,13.5,26.905,medium-spending
13626,2.535483884126938,697.0,13.0,10.4,13.34,medium-spending
13627,3.6089563433296252,82.0,7.8,20.0,27.138571428571424,medium-spending
13629,1.5863805628067738,697.0,5.0,6.0,12.6,low-spending
13630,3.214633624765721,75.5,5.8,23.727272727272727,36.92545454545454,high-spending
13632,4.1502157083216105,94.0,15.2,22.436758893280633,41.27851778656127,high-spending
13634,4.2840388909113996,119.5,16.2,11.528138528138527,24.604718614718614,medium-spending
13636,3.4323194433494613,133.0,6.4,18.217391304347828,29.66652173913043,high-spending
13637,4.009902645812646,87.0,22.0,17.0,33.203,high-spending
13638,1.6046482611007278,697.0,5.0,8.4,15.456,medium-spending
13639,2.9453562095430823,697.0,20.0,9.714285714285714,15.338571428571427,medium-spending
13642,2.120680355325557,697.0,10.0,5.0,8.370000000000001,low-spending
13643,3.0820579973354603,165.0,7.666666666666668,18.888888888888893,29.633333333333333,high-spending
13644,4.114209023746747,29.666665999999996,16.25,18.4,27.270000000000003,medium-spending
13645,0.0,697.0,1.0,0.0,0.0,medium-spending
13647,3.844945942472719,75.0,12.0,24.43333333333333,47.151,high-spending
13649,2.559750567126428,228.0,7.5,10.5,23.424999999999997,medium-spending
13650,4.0563558767654815,184.25,12.0,29.541666666666664,46.29625,high-spending
13651,1.0969222018974736,697.0,3.0,9.333333333333334,16.599999999999998,medium-spending
13652,3.520795449523812,250.0,11.666666666666664,27.75,42.902499999999996,high-spending
13654,4.5063221273451335,81.25,18.8,18.44781144781145,27.434983164983166,medium-spending
13655,3.1629464343025,109.0,12.0,15.076923076923077,29.805128205128206,medium-spending
13656,3.1125152697201,27.0,15.0,7.7142857142857135,9.919285714285717,low-spending
13657,2.259612626440709,191.0,5.0,18.0,25.2,medium-spending
13658,4.214372141924864,97.5,13.8,20.075,30.862499999999997,high-spending
13659,3.8426682713079603,115.0,28.0,14.250000000000002,20.455000000000005,medium-spending
13662,3.1921306049556537,138.0,8.333333333333334,14.9,29.768,medium-spending
13663,1.5613452706135893,697.0,5.0,11.0,11.15,low-spending
13666,0.5982695885852573,697.0,2.0,3.5,10.325,medium-spending
13667,2.60928502356044,697.0,15.0,2.5,7.116666666666667,low-spending
13669,0.6931471805599453,697.0,2.0,6.0,17.700000000000006,medium-spending
13670,2.0717304205575817,697.0,8.0,8.5,16.185,medium-spending
13672,0.0,697.0,1.0,0.0,0.0,medium-spending
13673,2.834085739139599,133.0,10.0,7.0,18.1,medium-spending
13675,2.6030076886549285,252.0,7.0,22.0,30.3,high-spending
13680,4.599747899149752,97.666664,29.0,15.812137049941928,27.775778164924514,medium-spending
13681,3.588380867417557,144.0,10.25,15.733766233766232,34.39194805194805,medium-spending
13684,1.5378777271487536,697.0,5.0,3.333333333333333,6.166666666666668,low-spending
13686,2.074435707227386,697.0,8.0,8.75,9.0,low-spending
13689,0.0,697.0,1.0,12.0,15.0,medium-spending
13690,0.6517565611726531,697.0,2.0,12.0,10.2,low-spending
13692,1.2336841378337724,212.0,2.0,12.0,12.6,low-spending
13694,2.2581929845864064,111.6,1.8333333333333333,27.333333333333332,33.56666666666666,high-spending
13695,3.824557246231691,140.08333000000002,3.7692307692307687,29.817460317460316,42.76626984126984,high-spending
13697,1.754105330999288,697.0,6.0,12.0,12.12,low-spending
13699,1.085869291944345,697.0,3.0,6.0,17.700000000000006,medium-spending
13700,4.201521736391712,110.14286000000001,9.444444444444443,21.614570614570617,30.432258852258855,high-spending
13704,3.9595227889267792,54.0,6.75,12.32,29.8168,medium-spending
13705,2.753115931285539,354.0,5.333333333333333,20.80952380952381,28.721428571428575,medium-spending
13706,2.444322716106824,697.0,12.0,9.2,14.468,medium-spending
13707,3.1657545127462683,48.0,12.0,8.708333333333334,12.772916666666667,medium-spending
13708,2.955749359848183,697.0,21.0,3.692307692307693,6.96923076923077,low-spending
13709,5.013937304321512,137.28572,14.090909090909092,30.463512429831596,43.85421010425021,high-spending
13710,1.3760552852604169,697.0,4.0,12.0,15.0,medium-spending
13711,0.6798376211857489,697.0,1.0,6.0,17.700000000000006,medium-spending
13712,1.7780691481349788,697.0,6.0,10.0,14.7,medium-spending
13715,4.212694894064941,167.33333000000005,20.25,20.242028985507247,32.18914492753623,high-spending
13716,2.375551644431655,697.0,13.0,7.125,9.86875,low-spending
13717,3.3669031622381427,109.0,5.0,32.825,44.45125,high-spending
13718,1.3862943611198906,137.0,2.0,16.0,30.0,medium-spending
13719,3.615058477314933,116.75,7.6,26.633333333333333,43.64233333333333,high-spending
13720,3.1521817440996034,69.0,8.0,18.666666666666668,28.65,medium-spending
13721,2.548028988425963,697.0,13.0,10.0,14.46,medium-spending
13722,3.6245545711143343,178.0,13.666666666666664,18.642857142857142,29.189285714285713,high-spending
13725,3.9906315061279662,76.333336,8.0,24.657824933687003,40.95490716180371,high-spending
13726,2.814400516802096,232.0,8.5,10.0,14.65,medium-spending
13727,2.516075766784795,153.0,6.5,17.785714285714285,26.464285714285715,medium-spending
13728,2.6017418294854013,92.25,2.8,17.0,28.97,medium-spending
13730,2.8004609815027357,201.0,8.5,16.166666666666668,29.818333333333335,medium-spending
13731,3.1130451498395435,90.0,11.5,16.72222222222222,28.45777777777777,medium-spending
13732,2.6897286480290528,697.0,15.0,9.272727272727273,14.485454545454548,medium-spending
13735,4.365190101752538,70.0,23.5,13.732600732600734,30.84856227106227,high-spending
13737,2.248633443800854,697.0,12.0,4.4,10.915999999999999,low-spending
13740,2.056229905913432,697.0,8.0,9.0,14.849999999999998,medium-spending
13741,2.6805894497792693,58.0,5.0,17.333333333333332,28.95,medium-spending
13742,4.307590096877696,58.85714300000001,10.888888888888893,15.294117647058822,29.514379084967324,medium-spending
13743,2.059406022852244,39.0,1.3333333333333333,24.0,30.0,high-spending
13744,2.459361626679598,78.0,7.0,16.0,17.333333333333332,medium-spending
13745,1.3571260384004589,697.0,4.0,11.5,13.375,medium-spending
13748,2.3454792556160893,46.0,3.6666666666666665,23.142857142857142,29.64857142857143,high-spending
13750,1.607395333534111,125.0,2.5,19.666666666666664,30.856666666666662,high-spending
13751,0.9481493958859664,697.0,4.0,2.0,5.1,medium-spending
13752,3.28985485252433,72.0,6.2,11.38888888888889,21.313888888888886,medium-spending
13753,3.139584307355612,697.0,24.0,11.666666666666664,14.25,medium-spending
13754,1.9157911568081607,285.0,3.5,21.0,31.275,high-spending
13755,4.100328314938422,52.333332,10.375,9.87962962962963,16.67388888888889,medium-spending
13756,3.792062495841946,125.0,3.615384615384616,22.8,42.513333333333335,high-spending
13758,4.06365734537385,237.83333,8.857142857142858,26.16078431372549,45.481764705882355,high-spending
13759,2.631074289283961,697.0,14.0,9.714285714285714,15.662857142857142,medium-spending
13760,3.0684212594601994,202.0,12.5,8.87142857142857,17.383285714285716,medium-spending
13761,3.582781546038188,129.0,18.5,19.414772727272727,28.68375,medium-spending
13762,0.0,697.0,1.0,8.0,13.2,medium-spending
13767,5.0246933935380085,77.93104,4.909090909090909,18.0,46.13586206896552,high-spending
13769,4.342547734484104,97.875,8.1,27.15071770334928,39.08662679425837,high-spending
13771,4.1883452413725415,14.0,17.5,8.672727272727272,14.64345454545454,medium-spending
13772,4.302074525992674,34.0,27.66666666666667,8.921052631578949,15.826605263157893,medium-spending
13774,2.5463253579864884,697.0,13.0,9.5,14.775,medium-spending
13777,3.1550196942067235,135.875,2.7777777777777777,33.2,41.483999999999995,high-spending
13778,1.2888217708633622,697.0,4.0,5.333333333333333,10.966666666666667,medium-spending
13780,3.2346739551297894,130.0,14.0,2.8181818181818183,7.007272727272728,low-spending
13781,2.281571344695787,697.0,10.0,2.0,5.633333333333333,low-spending
13782,3.900715653869311,122.2,10.166666666666666,11.16470588235294,24.201921568627448,medium-spending
13784,0.6407848608302267,63.0,1.0,0.0,0.0,medium-spending
13786,0.6700089798274271,697.0,2.0,12.0,14.4,medium-spending
13790,1.9376946761714933,697.0,7.0,6.2857142857142865,15.428571428571427,medium-spending
13792,2.1503964353425986,44.0,4.5,9.333333333333334,11.800000000000002,low-spending
13798,1.1778210141494905,203.0,1.3333333333333333,9.0,9.54,low-spending
13799,3.505775248574845,178.0,17.0,20.22222222222222,28.624444444444443,medium-spending
13800,3.1209146935758616,697.0,24.0,10.285714285714286,11.999999999999998,low-spending
13801,2.5443909152778192,697.0,13.0,7.0,13.279999999999998,medium-spending
13802,2.2738758904927794,87.0,5.0,8.666666666666666,13.077777777777774,medium-spending
13803,2.461847498013769,697.0,12.0,8.0,13.845714285714285,medium-spending
13804,4.16945569355641,85.6,9.571428571428571,28.442583732057415,45.71943381180223,high-spending
13806,1.0008064454076917,697.0,3.0,6.0,15.090000000000002,medium-spending
13807,1.0900596587107838,697.0,3.0,4.0,15.0,medium-spending
13808,3.748511570734275,128.25,8.8,26.933333333333334,45.22266666666667,high-spending
13809,1.2805340475238804,697.0,4.0,3.6666666666666665,10.816666666666668,medium-spending
13810,2.922896642100373,28.0,9.5,11.111111111111107,16.46666666666667,medium-spending
13812,3.0481520815204584,108.5,7.333333333333332,17.75,27.46875,medium-spending
13813,3.2322538481396177,58.33333199999999,6.75,13.0,29.786249999999995,medium-spending
13814,3.1517145989754143,15.0,12.0,8.9,16.481999999999996,medium-spending
13816,2.7490511949632577,159.0,8.0,15.428571428571429,29.72,medium-spending
13817,2.8091217210237707,292.0,8.5,7.6,13.14,medium-spending
13819,2.1887604403125156,245.0,4.5,4.0,15.0,medium-spending
13821,3.2811250920142823,117.0,14.5,5.3589743589743595,12.91,medium-spending
13822,3.661733221961273,201.0,24.0,17.294117647058822,22.176470588235297,medium-spending
13823,2.646006392726576,73.0,7.5,7.428571428571429,12.217142857142855,low-spending
13824,2.908075512451936,150.33333000000005,5.0,28.666666666666664,46.34,high-spending
13826,1.0981562798333315,697.0,3.0,6.666666666666668,15.4,medium-spending
13827,2.256313591475477,43.0,3.6666666666666665,7.666666666666668,16.51666666666667,medium-spending
13828,2.1630225743798146,697.0,9.0,9.75,12.8375,medium-spending
13831,2.9235313181531675,92.0,8.666666666666666,3.615384615384616,9.705384615384617,low-spending
13832,1.091627846724338,697.0,3.0,8.0,16.2,medium-spending
13833,2.133236022759036,697.0,9.0,3.555555555555556,8.844444444444443,low-spending
13835,3.5378620293541223,53.0,9.0,16.810526315789474,26.650947368421058,medium-spending
13837,1.899267136179203,313.0,4.0,11.166666666666668,19.791666666666664,medium-spending
13838,3.1644854550747934,291.5,7.5,12.083333333333332,20.520833333333336,medium-spending
13842,4.55589534800785,138.625,10.888888888888893,26.6996336996337,42.25827228327228,high-spending
13844,2.7848977390051903,697.0,17.0,8.909090909090908,14.765454545454546,medium-spending
13845,1.3157835117113879,697.0,4.0,6.0,17.700000000000006,medium-spending
13846,3.4925426592709217,168.0,11.333333333333336,7.0,13.538999999999998,medium-spending
13849,4.127692473348571,119.0,32.0,19.80952380952381,27.740496894409937,medium-spending
13851,3.5089274424353487,37.0,12.333333333333336,20.615384615384613,22.957692307692305,medium-spending
13853,2.2623823638487157,697.0,10.0,0.0,0.0,low-spending
13854,2.6578568158462743,73.0,1.25,23.5,33.339999999999996,high-spending
13856,2.1292265241397534,91.5,3.0,21.142857142857142,18.82857142857143,medium-spending
13858,1.7168082975721968,697.0,6.0,9.0,11.4,low-spending
13859,2.5969815614603737,697.0,15.0,4.1,8.531,low-spending
13860,3.818908254727488,59.0,9.4,14.81904761904762,30.14,medium-spending
13862,4.565330331359616,74.85714,12.625,29.164285714285718,42.92883928571429,high-spending
13863,2.4578516875262224,697.0,12.0,8.909090909090908,14.510909090909092,medium-spending
13865,2.882496766632918,96.666664,4.5,30.888888888888893,45.63111111111111,high-spending
13866,1.0270867226644362,697.0,3.0,12.0,15.0,medium-spending
13867,3.2201501809092967,95.0,8.666666666666666,17.769230769230766,27.303846153846152,medium-spending
13868,2.5545495723542797,697.0,13.0,11.111111111111107,15.693333333333335,medium-spending
13870,3.9007071519256735,71.4,6.375,22.349206349206348,44.816547619047626,high-spending
13871,5.080076477195731,57.727272,13.153846153846152,25.959740259740258,41.25913311688312,high-spending
13873,1.9414619417004333,140.5,2.333333333333333,0.0,0.0,medium-spending
13874,2.037719373338045,697.0,8.0,8.75,13.275,medium-spending
13875,4.205675435346163,110.0,14.2,29.366666666666667,36.63249999999999,high-spending
13876,1.0962687420571586,697.0,3.0,8.0,13.4,medium-spending
13877,0.0,697.0,1.0,12.0,17.4,medium-spending
13878,2.1499639987516423,697.0,9.0,8.5,13.725,medium-spending
13880,4.576258508635738,64.666664,7.846153846153848,29.967095399668587,42.60844235776848,high-spending
13881,3.318938690931884,77.333336,7.25,19.103896103896105,28.574675324675326,medium-spending
13882,2.3870288580320773,103.333336,2.75,23.142857142857142,29.64857142857143,high-spending
13883,4.2557454359773015,121.5,14.8,28.210433244916004,41.21243147656941,high-spending
13884,3.4119363865526817,193.33333000000002,8.75,11.625,25.56875,medium-spending
13885,2.6019205740605766,78.0,7.0,6.916666666666668,14.9125,medium-spending
